bigram,sadness,joy,love,anger,fear,surprise
particularly annoyed,0.0004683015285991132,0.00040508550591766834,0.0002192501415265724,0.9977285265922546,0.0009357166127301753,0.00024307737476192415
particularly mad,0.00048631589743308723,0.000578597653657198,0.0002969680936075747,0.997401237487793,0.0009462469606660306,0.00029066542629152536
notifying shadow,0.009813057258725166,0.4003600776195526,0.005510051269084215,0.5147009491920471,0.06715838611125946,0.002457552822306752
shadow ministers,0.056228913366794586,0.07065518200397491,0.005681929644197226,0.7587981820106506,0.10443864017724991,0.004197186790406704
shadow dancer,0.00849193800240755,0.018921654671430588,0.0026817696634680033,0.3929100036621094,0.574120044708252,0.002874633762985468
ministers of,0.025250816717743874,0.13865090906620026,0.007749441545456648,0.7620426416397095,0.06230559200048447,0.004000648390501738
outcome i,0.039216868579387665,0.7201063632965088,0.005733743775635958,0.20557664334774017,0.02544417232275009,0.0039222994819283485
revelation of,0.025805287063121796,0.5156915187835693,0.004726096987724304,0.10279073566198349,0.33362439274787903,0.017361994832754135
reassured me,0.00045704987132921815,0.9973148703575134,0.0007207007729448378,0.0004566656134556979,0.0008401160594075918,0.00021061950246803463
reassured after,0.0007203870336525142,0.9955981373786926,0.0008810942526906729,0.0008082842687144876,0.0016490011475980282,0.00034316713572479784
wouldn t,0.04548446834087372,0.07826513797044754,0.006883303634822369,0.762643575668335,0.10265663266181946,0.004066915716975927
hear your,0.025034217163920403,0.8847019672393799,0.005952991545200348,0.06803338974714279,0.013462917879223824,0.0028145560063421726
hear the,0.06755848228931427,0.4192163348197937,0.009574349969625473,0.4047797918319702,0.09023131430149078,0.008639666251838207
hear him,0.05897074565291405,0.20302170515060425,0.0077085429802536964,0.6327014565467834,0.09079046547412872,0.006807090248912573
hear from,0.03589998185634613,0.7297347187995911,0.008077622391283512,0.1794615089893341,0.04205868020653725,0.00476742722094059
hear a,0.07034458965063095,0.27566421031951904,0.0071816397830843925,0.467288613319397,0.17064619064331055,0.008874728344380856
hear such,0.06339313089847565,0.42584463953971863,0.014103690162301064,0.4138050079345703,0.07010595500469208,0.012747596949338913
hear i,0.048796962946653366,0.7396912574768066,0.0067645530216395855,0.1775234043598175,0.023083992302417755,0.0041397977620363235
hear many,0.07269324362277985,0.4562550187110901,0.010271532461047173,0.394464910030365,0.05578457936644554,0.010530771687626839
hear about,0.0190799031406641,0.8903800845146179,0.0047103301621973515,0.06767706573009491,0.01481169369071722,0.0033408806193619967
hear that,0.05538615584373474,0.518234372138977,0.010408364236354828,0.38400405645370483,0.026554644107818604,0.0054125408641994
hear sometimes,0.13472165167331696,0.19323277473449707,0.007639141287654638,0.5604276061058044,0.09774502366781235,0.006233821157366037
cool several,0.0006925530615262687,0.9972094893455505,0.0006576725863851607,0.0007679209811612964,0.0003411684010643512,0.00033114291727542877
cool i,0.00063568155746907,0.9976636171340942,0.0005125880124978721,0.0005944069707766175,0.00030564097687602043,0.0002880427346099168
cool girls,0.0005697389715351164,0.997687578201294,0.0005596773116849363,0.000606651185080409,0.00027801055693998933,0.00029830928542651236
cool breeze,0.00043524944339878857,0.9971110820770264,0.0017142031574621797,0.00036766575067304075,0.00019234394130762666,0.00017943905550055206
cool in,0.0006551366532221437,0.9972789883613586,0.0006127412198111415,0.0007481274660676718,0.00036229370743967593,0.0003427000774536282
cool but,0.0009207783150486648,0.9966185092926025,0.0006643314845860004,0.0010182787664234638,0.00037483699270524085,0.00040320592233911157
cool and,0.0004660465056076646,0.9979454874992371,0.0004924489185214043,0.0005207470967434347,0.0002584521716926247,0.0003167667309753597
cool is,0.00038922514067962766,0.9982554316520691,0.0004895759047940373,0.0004028101684525609,0.00022025787620805204,0.00024263214436359704
several times,0.019961750134825706,0.022971348837018013,0.003143829060718417,0.8616122007369995,0.08832566440105438,0.003985214978456497
several deep,0.03580152615904808,0.04909825697541237,0.00753739383071661,0.5864418148994446,0.3119974434375763,0.009123587049543858
several minutes,0.05910896509885788,0.08425096422433853,0.004091762471944094,0.3584773540496826,0.48279279470443726,0.011278104037046432
several prominent,0.020195236429572105,0.8550306558609009,0.007169954013079405,0.08656194806098938,0.021053656935691833,0.009988624602556229
flab to,0.031789422035217285,0.3061628043651581,0.01090499572455883,0.523861289024353,0.11588185280561447,0.011399644427001476
fab i,0.01782824844121933,0.5277730822563171,0.004567612893879414,0.42806848883628845,0.018908919766545296,0.0028536678291857243
fab if,0.017543621361255646,0.6143781542778015,0.00613559503108263,0.2825515866279602,0.07247456908226013,0.00691649504005909
cried in,0.019536171108484268,0.002859555883333087,0.0008827489800751209,0.960931122303009,0.01511236373335123,0.0006780316471122205
convinced that,0.0007076365873217583,0.9949994087219238,0.0008800140349194407,0.0016306685283780098,0.0012375888181850314,0.0005446473369374871
convinced img,0.002227271907031536,0.9714409112930298,0.0018340094247832894,0.012813234701752663,0.00983794592320919,0.0018465720349922776
convinced by,0.006404750514775515,0.871942400932312,0.004153008107095957,0.04261868819594383,0.06834395229816437,0.006537250708788633
convinced myself,0.0008091403869912028,0.9962260723114014,0.0006141393096186221,0.0009811649797484279,0.0009600821067579091,0.0004094861797057092
convinced this,0.0013974334578961134,0.9884240031242371,0.0013125940458849072,0.004364513326436281,0.0034014745615422726,0.0010999300284311175
convinced i,0.0016859145835042,0.9847875237464905,0.001723754103295505,0.006490370724350214,0.004134684801101685,0.0011778451735153794
plan and,0.04108788073062897,0.4962877631187439,0.009069348685443401,0.3712078034877777,0.07604663074016571,0.006300477311015129
plan anyway,0.041444893926382065,0.4651711583137512,0.006548756267875433,0.4412800073623657,0.04203220084309578,0.0035230140201747417
plan for,0.03436441719532013,0.7490396499633789,0.009662216529250145,0.16893160343170166,0.03446265310049057,0.0035394951701164246
plan to,0.028317159041762352,0.38998302817344666,0.005987002979964018,0.4952511191368103,0.07787904143333435,0.0025827018544077873
plan with,0.037047114223241806,0.5498175621032715,0.00927373394370079,0.3212476968765259,0.07688069343566895,0.00573315192013979
purpose for,0.02914905920624733,0.23978480696678162,0.006285110954195261,0.6973517537117004,0.024601800367236137,0.002827445277944207
purpose to,0.027401627972722054,0.2577299475669861,0.005719104781746864,0.6726652383804321,0.033503640443086624,0.002980405231937766
grounded in,0.0037152047734707594,0.0010362978791818023,0.00026144340517930686,0.0050731138326227665,0.9885614514350891,0.0013524761889129877
grounded and,0.008844008669257164,0.0020120302215218544,0.0003819399862550199,0.027588455006480217,0.9599270820617676,0.001246490515768528
grounded delighted,0.0009276808705180883,0.9933291673660278,0.0007780547603033483,0.0015898736892268062,0.001054343651048839,0.0023208935745060444
reality i,0.07711161673069,0.27320021390914917,0.004668203182518482,0.5414472222328186,0.09821340441703796,0.005359353963285685
reality of,0.08879786729812622,0.4175124764442444,0.007611596491187811,0.23915593326091766,0.23468582332134247,0.01223632600158453
reality to,0.07724874466657639,0.5488592386245728,0.010184930637478828,0.2032923400402069,0.14851899445056915,0.011895750649273396
minuscule growth,0.08208774030208588,0.7440906167030334,0.005147930234670639,0.08729453384876251,0.071422278881073,0.009956865571439266
growth but,0.16573838889598846,0.47470802068710327,0.012000929564237595,0.2683955430984497,0.06570516526699066,0.013451924547553062
growth a,0.04861640930175781,0.7370562553405762,0.005768926814198494,0.13844291865825653,0.06180494278669357,0.008310629986226559
growth as,0.03102731704711914,0.8801862597465515,0.005269025918096304,0.053076501935720444,0.023673005402088165,0.00676795095205307
tampons and,0.025406094267964363,0.05721503496170044,0.003779501421377063,0.770747721195221,0.1406284123659134,0.002223238116130233
period cramps,0.014746258966624737,0.011100810021162033,0.0012955754064023495,0.11863984912633896,0.8508036732673645,0.0034137738402932882
period of,0.15911807119846344,0.24958601593971252,0.006837989203631878,0.2015940546989441,0.372534841299057,0.01032908633351326
period is,0.08539330214262009,0.31019097566604614,0.008080505765974522,0.2869000732898712,0.2944960594177246,0.014939095824956894
period even,0.054742712527513504,0.17734183371067047,0.0043488359078764915,0.6366761326789856,0.12007074058055878,0.006819804199039936
period which,0.09073782712221146,0.2009097784757614,0.0060924990102648735,0.5508215427398682,0.1434856355190277,0.007952659390866756
cramps for,0.03899182751774788,0.08946134150028229,0.008962806314229965,0.7183427810668945,0.13697178661823273,0.007269497029483318
cramps impossible,0.07375086843967438,0.21356841921806335,0.0037880681920796633,0.10936687886714935,0.5837575793266296,0.015768174082040787
firs times,0.009476927109062672,0.03624644875526428,0.0039213006384670734,0.11144326627254486,0.8358926177024841,0.00301936361938715
dad s,0.07944139838218689,0.2150401920080185,0.009273604489862919,0.6124628782272339,0.07864692807197571,0.0051349615678191185
dad are,0.0359044149518013,0.1005764827132225,0.004768757149577141,0.8049386143684387,0.051535714417696,0.002275976585224271
dad growing,0.07471853494644165,0.5759919881820679,0.007637264207005501,0.28504759073257446,0.05240769311785698,0.0041969516314566135
dad because,0.020419536158442497,0.006490098312497139,0.0012936763232573867,0.9634630680084229,0.0076744151301681995,0.0006592041463591158
dad is,0.02761790342628956,0.08711390197277069,0.002874514553695917,0.8525077700614929,0.02779478020966053,0.0020911870524287224
dad wasnt,0.006929824128746986,0.003230981295928359,0.0005009276210330427,0.9801315665245056,0.00884777307510376,0.00035892322193831205
dad so,0.039720211178064346,0.09888961911201477,0.0039621442556381226,0.7894788384437561,0.06466992199420929,0.0032793167047202587
dad can,0.0698952004313469,0.2978968620300293,0.006119416560977697,0.5767198204994202,0.044505178928375244,0.004863475449383259
dad i,0.04322809353470802,0.046586863696575165,0.002557779662311077,0.86693274974823,0.038897305727005005,0.0017972404602915049
carefree holiday,0.0005794278113171458,0.9982032775878906,0.0005666354554705322,0.0002745646343100816,0.00021640189515892416,0.0001596664369571954
carefree and,0.0003141617344226688,0.9986749291419983,0.0005132664227858186,0.00019102195801679045,0.0001687780168140307,0.0001377995067741722
carefree i,0.00038931434391997755,0.9985222220420837,0.0005385392578318715,0.00022286233433987945,0.00019298332335893065,0.000134097776026465
carefree state,0.0005875555798411369,0.9980860948562622,0.0005477257655002177,0.0003676649648696184,0.0002534393861424178,0.00015770063328091055
apply everything,0.0537305511534214,0.7512337565422058,0.0068832626566290855,0.16358733177185059,0.02069244533777237,0.003872592467814684
learned thus,0.005759080406278372,0.9689289331436157,0.0017527408199384809,0.010243624448776245,0.007378667593002319,0.0059368666261434555
learned to,0.009681237861514091,0.9608944058418274,0.0014061807887628675,0.01505083218216896,0.007841812446713448,0.005125571042299271
learned over,0.01327663566917181,0.9476068615913391,0.0017505891155451536,0.024159284308552742,0.008066972717642784,0.005139733199030161
learned a,0.010127115063369274,0.95207279920578,0.001963055692613125,0.01850566454231739,0.010143590159714222,0.007187862880527973
learned so,0.005969608668237925,0.9720860719680786,0.0015874672681093216,0.011214898899197578,0.004752017091959715,0.004389899782836437
learned about,0.009488945826888084,0.952003538608551,0.0016285687452182174,0.02069205790758133,0.008768431842327118,0.007418471854180098
thus far,0.03211948648095131,0.6180626749992371,0.011317433789372444,0.24403053522109985,0.08297093212604523,0.011498924344778061
thus not,0.060177017003297806,0.1704370081424713,0.008538508787751198,0.6071480512619019,0.1454906165599823,0.008208788931369781
mission i,0.03913893923163414,0.6142733097076416,0.007479741238057613,0.26508110761642456,0.06849298626184464,0.005534014198929071
mission is,0.01842670328915119,0.8120258450508118,0.004195802379399538,0.13254483044147491,0.029415832832455635,0.003391043283045292
privileged to,0.0009930479573085904,0.995944082736969,0.0009653452434577048,0.0009669914143159986,0.0005536994431167841,0.0005767595139332116
privileged when,0.0008025659481063485,0.9952083230018616,0.0017619301797822118,0.000978932250291109,0.0005265750223770738,0.000721768825314939
read the,0.052424006164073944,0.26606494188308716,0.007974742911756039,0.4980546534061432,0.16454076766967773,0.010940981097519398
read this,0.0665273442864418,0.3321355879306793,0.007169260643422604,0.45455050468444824,0.12839564681053162,0.011221643537282944
read i,0.06647098809480667,0.3196776807308197,0.005656030494719744,0.5117332935333252,0.08858650177717209,0.007875469513237476
read it,0.06562814116477966,0.3213270902633667,0.007452236022800207,0.5189394950866699,0.0789501890540123,0.007702838163822889
